piece,notes
./abc/_Polonesse_in_D_Dur_no_35_ur_Anders_Larssons_notbok_96f6a7.abc,"[[1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polska_efter_Ida_i_Rye_4b4d84.abc,"[[11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9], [1], [1, 2, 4, 5, 6, 7, 8, 9, 10, 12]]"
./abc/Polonäs_efter_Pehr_Andersson_Bild_31_nr_92_e48cef.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5]]"
./abc/Pollonesse_183226_232502.abc,"[[1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9], [1, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/_Polska_efter_ByssKalle_nr_35_a7117f.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 1, 3, 4, 5, 9]]"
./abc/Polonäs_efter_Rondahl_i_D_6b27b9.abc,"[[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9], [1, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonesse_in_A_Dur_No_8_c43a76.abc,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 11], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonäs_9ddddb.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9]]"
./abc/Polonäs_i_Am_ur_NilsJohan_Nybergs_notbok_232819.abc,"[[1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 9]]"
./abc/_Polska_efter_ByssKalle_nr_25_008e56.abc,"[[1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 5, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 5, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 9], [1, 4, 5, 7, 9], [1, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5]]"
./abc/Poloness__5ab3e9.abc,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11, 12], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9, 11], [1, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11, 12], [1, 3, 4, 5]]"
./abc/Polska_1d723c.abc,"[[1, 5, 9], [1, 4, 5, 7, 9], [1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5], [1, 5, 9], [1, 4, 5, 7, 9], [1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5]]"
./abc/Pollonesse_183210_e91ef9.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 5, 6, 7, 9, 10, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonäs_efter_Rondahl_i_C_a2b51d.abc,"[[1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9]]"
./abc/_Polonäs_sexdregasamlingen_del_2_nr_2_ceb235.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11]]"
./abc/_Polonäs_sexdregasamlingen_del_2_nr_79_c74d09.abc,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 5, 7, 9, 11], [1, 3, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 5]]"
./abc/Polonäs_i_Bb_efter_Johan_Eric_Blomgren_44e150.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonäs_i_F_efter_Johan_Eric_Blomgren_86bdea.abc,"[[9, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3], [1, 5, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
./abc/_Polonäs_sexdregasamlingen_del_1_nr_46_311db2.abc,"[[1, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11]]"
./abc/Polonoise_No_30_ur_Stakels_notsamling_90c44f.abc,"[[1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9]]"
./abc/_Polonäs_ur_Jonas_Pehrssons_notbok_nr_27_d22474.abc,"[[1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 4, 5, 8, 9, 11, 12], [1, 4, 5, 8, 9, 11, 12], [1, 4, 5, 8, 9, 11, 12], [1, 4, 5, 8, 9, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5]]"
./abc/Polonäs_ur_Andreas_Dahlgrens_notbok_nr_1_b129a2.abc,"[[1, 3, 4, 5, 7, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/_Polska_efter_ByssKalle_nr_36_a115df.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 11], [1, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 11], [1, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]"
./abc/Brännvinspolonäs_efter_Rondahl_i_C_f67b5f.abc,"[[1, 3, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/_Storsvarten_polska_efter_ByssKalle_nr_49_94275e.abc,"[[9], [1, 3, 5, 7, 9, 11], [1, 1, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 5, 7, 8, 9, 9, 11, 12], [1, 1, 3, 4, 5, 6, 7, 8, 9, 9, 11, 11, 11], [1, 2, 3, 4, 5, 5, 7, 8, 9, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
./abc/Pollonesse_183225_4a8509.abc,"[[1, 5, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 5, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5], [1, 4, 5, 7, 8, 9, 11, 12], [1, 4, 5], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5], [1, 2, 3, 5, 6, 7, 9, 10, 11], [1, 2, 3, 4, 5]]"
./abc/Polonäs_i_Gm_efter_Baumgarten_e55a9b.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9]]"
./abc/Pollonesse_183217_15e73c.abc,"[[1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9], [1, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 3, 5, 7, 9, 10, 11, 12], [1, 3, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9], [1, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Sydjämtsk_slängpolska_efter_JohnErik_Mattsson_2a0874.abc,"[[1, 1, 5, 7, 9, 11], [1, 1, 3, 5, 7, 9, 11], [1, 1, 3, 5, 7, 9, 11], [1, 1, 3, 5, 7, 9, 11], [1, 1, 3, 5, 7, 9, 11], [1, 1, 3, 5, 7, 9, 11], [1, 1, 3, 5, 7, 9, 11], [1, 1, 3, 5], [1, 1, 5, 5, 6, 7, 9, 11], [1, 1, 5, 5, 6, 7, 9], [1, 1, 5, 7, 9, 11], [1, 1, 3, 5, 7, 9], [1, 1, 5, 5, 6, 7, 9, 11], [1, 1, 5, 5, 6, 7, 9], [1, 1, 5, 7, 9, 11], [1, 1, 3, 5]]"
./abc/_Fingertarmen_polska_efter_ByssKalle_nr_46_b824bf.abc,"[[1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5]]"
./abc/Pollonesse_183246_17ff05.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]"
